Data;Evap;Prec;Temp;Umid;Vent;Nome
2003-12-06;1,5;28,0;23,7;75,0;1,3;Belo Horizonte
2003-12-07;2,4;46,9;20,8;88,8;0,8;Belo Horizonte
2003-12-08;2,0;23,1;23,2;75,0;0,9;Belo Horizonte
2003-12-09;2,8;0,0;23,9;68,8;1,6;Belo Horizonte
2003-12-10;2,9;0,8;24,7;74,8;0,9;Belo Horizonte
2003-12-11;4,0;14,0;26,1;48,3;0,8;Belo Horizonte
2003-12-12;6,2;0,0;26,6;55,0;2,0;Belo Horizonte
2003-12-13;6,0;0,0;25,9;59,5;1,8;Belo Horizonte
2003-12-14;5,3;6,2;25,2;57,0;2,4;Belo Horizonte
2003-12-15;6,6;0,0;26,3;47,0;1,5;Belo Horizonte
2003-12-16;7,9;0,0;27,6;39,8;2,1;Belo Horizonte
2003-12-17;7,3;0,0;26,3;59,8;1,9;Belo Horizonte
2003-12-18;6,1;0,0;23,2;66,3;1,7;Belo Horizonte
2003-12-19;5,3;0,0;22,6;67,8;1,6;Belo Horizonte
2003-12-20;4,4;0,0;24,0;58,5;1,7;Belo Horizonte
2003-12-21;5,9;0,0;24,0;71,8;2,3;Belo Horizonte
2003-12-22;3,4;53,0;22,4;79,0;0,4;Belo Horizonte
2003-12-23;3,1;12,0;23,5;72,0;1,4;Belo Horizonte
2003-12-24;2,9;0,5;23,9;64,5;2,8;Belo Horizonte
2003-12-25;5,0;0,0;22,4;71,5;1,7;Belo Horizonte
2003-12-26;3,2;0,5;21,0;75,8;1,8;Belo Horizonte
2003-12-27;4,7;1,8;22,1;63,8;2,2;Belo Horizonte
2003-12-28;4,3;0,0;21,0;72,8;1,5;Belo Horizonte
2003-12-29;2,4;0,4;21,5;75,8;0,8;Belo Horizonte
2003-12-30;2,8;2,4;23,1;75,0;1,2;Belo Horizonte
2003-12-31;2,9;1,8;24,7;69,8;1,7;Belo Horizonte
2004-01-01;2,7;7,2;22,8;83,8;0,6;Belo Horizonte
2004-01-02;1,4;19,6;21,9;84,3;1,0;Belo Horizonte
2004-01-03;1,6;68,6;20,9;86,0;1,7;Belo Horizonte
2004-01-04;2,6;4,8;22,4;83,3;1,1;Belo Horizonte
2004-01-05;2,1;15,0;23,0;77,0;0,9;Belo Horizonte
2004-01-06;2,9;10,0;23,5;68,8;2,5;Belo Horizonte
2004-01-07;4,3;0,0;21,4;84,8;1,5;Belo Horizonte
2004-01-08;2,2;2,6;21,3;89,8;0,9;Belo Horizonte
2004-01-09;1,2;50,4;19,7;93,8;0,4;Belo Horizonte
2004-01-10;0,5;81,0;20,7;96,0;1,3;Belo Horizonte
2004-01-11;0,4;36,0;22,4;93,5;0,5;Belo Horizonte
2004-01-12;1,1;3,2;23,6;90,5;1,0;Belo Horizonte
2004-01-13;1,2;33,4;22,7;88,3;0,7;Belo Horizonte
2004-01-14;1,6;29,8;22,5;95,0;0,5;Belo Horizonte
2004-01-15;0,8;75,2;23,6;87,8;0,6;Belo Horizonte
2004-01-16;1,8;12,0;23,5;86,5;0,9;Belo Horizonte
2004-01-17;2,7;28,9;22,8;77,8;2,7;Belo Horizonte
2004-01-18;3,9;0,0;22,7;71,0;1,6;Belo Horizonte
2004-01-19;5,2;0,0;22,8;72,5;1,2;Belo Horizonte
2004-01-20;4,8;0,0;22,2;71,8;2,4;Belo Horizonte
2004-01-21;4,5;0,0;23,3;75,3;2,0;Belo Horizonte
2004-01-22;6,5;0,0;23,1;88,8;1,3;Belo Horizonte
2004-01-23;2,7;23,2;20,1;87,8;2,6;Belo Horizonte
2004-01-24;2,5;2,0;22,4;81,0;2,4;Belo Horizonte
2004-01-25;3,7;0,0;21,8;75,0;3,0;Belo Horizonte
2004-01-26;4,4;0,0;23,2;71,3;1,7;Belo Horizonte
2004-01-27;5,9;0,0;22,9;69,8;2,7;Belo Horizonte
2004-01-28;4,7;0,0;23,6;68,5;2,2;Belo Horizonte
2004-01-29;5,3;0,0;23,9;76,5;1,5;Belo Horizonte
2004-01-30;5,6;0,0;24,3;69,5;2,2;Belo Horizonte
2004-01-31;6,3;0,0;24,0;66,5;1,5;Belo Horizonte
2004-02-01;6,8;0,0;23,1;82,3;0,9;Belo Horizonte
2004-02-02;2,4;15,2;21,8;84,3;1,2;Belo Horizonte
2004-02-03;2,3;3,4;23,5;75,0;1,4;Belo Horizonte
2004-02-04;3,6;0,0;24,5;74,8;0,3;Belo Horizonte
2004-02-05;5,1;0,0;26,0;68,0;1,5;Belo Horizonte
2004-02-06;4,7;0,0;24,7;77,0;1,7;Belo Horizonte
2004-02-07;3,8;0,0;20,9;87,0;1,9;Belo Horizonte
2004-02-08;2,2;30,3;17,9;88,3;2,9;Belo Horizonte
2004-02-09;1,4;18,2;17,5;91,0;1,0;Belo Horizonte
2004-02-10;1,7;5,2;19,5;88,3;1,9;Belo Horizonte
2004-02-11;1,7;58,0;19,3;91,8;1,1;Belo Horizonte
2004-02-12;1,2;13,4;20,2;84,3;0,8;Belo Horizonte
2004-02-13;2,2;0,0;22,7;77,0;1,5;Belo Horizonte
2004-02-14;3,3;4,5;22,7;82,0;1,3;Belo Horizonte
2004-02-15;3,4;18,9;20,3;94,8;1,1;Belo Horizonte
2004-02-16;0,5;21,0;22,2;88,5;1,1;Belo Horizonte
2004-02-17;0,5;14,6;23,0;83,8;1,9;Belo Horizonte
2004-02-18;8,6;0,1;22,3;87,0;0,4;Belo Horizonte
2004-02-19;2,4;14,6;22,7;84,5;1,3;Belo Horizonte
2004-02-20;2,7;1,8;22,2;88,5;0,6;Belo Horizonte
2004-02-21;1,8;5,7;21,1;91,0;1,0;Belo Horizonte
2004-02-22;2,1;12,5;23,5;71,3;2,1;Belo Horizonte
2004-02-23;4,1;0,0;23,1;80,3;1,7;Belo Horizonte
2004-02-24;2,5;81,4;23,2;77,3;1,5;Belo Horizonte
2004-02-25;2,7;0,0;24,2;76,8;0,7;Belo Horizonte
2004-02-26;3,7;1,2;23,9;71,3;1,7;Belo Horizonte
2004-02-27;3,6;3,8;23,6;78,0;1,1;Belo Horizonte
2004-02-28;3,1;36,2;20,3;81,8;0,9;Belo Horizonte
2004-02-29;2,6;3,9;21,4;81,3;1,2;Belo Horizonte
2004-03-01;2,8;0,0;24,4;71,8;1,2;Belo Horizonte
2004-03-02;4,9;8,2;23,8;73,5;1,3;Belo Horizonte
2004-03-03;3,7;0,0;24,9;73,5;0,8;Belo Horizonte
2004-03-04;4,0;0,3;22,8;81,5;1,1;Belo Horizonte
2004-03-05;3,0;17,5;21,8;78,5;0,7;Belo Horizonte
2004-03-06;2,7;10,1;21,6;79,8;2,3;Belo Horizonte
2004-03-07;3,2;0,8;22,2;71,5;1,6;Belo Horizonte
2004-03-08;5,2;0,0;22,9;73,5;2,1;Belo Horizonte
2004-03-09;4,8;0,0;23,2;69,8;2,3;Belo Horizonte
2004-03-10;3,9;0,0;24,3;64,8;1,3;Belo Horizonte
2004-03-11;5,4;0,0;24,2;71,8;2,1;Belo Horizonte
2004-03-12;4,2;0,4;23,0;74,0;1,4;Belo Horizonte
2004-03-13;4,0;1,0;22,7;72,3;1,8;Belo Horizonte
2004-03-14;4,5;0,0;22,7;71,0;2,6;Belo Horizonte
2004-03-15;5,0;0,0;21,8;86,5;1,1;Belo Horizonte
2004-03-16;1,0;6,1;22,8;84,8;0,9;Belo Horizonte
2004-03-17;2,4;18,8;22,8;81,5;0,8;Belo Horizonte
2004-03-18;2,6;0,0;24,3;69,0;2,5;Belo Horizonte
2004-03-19;4,7;0,0;22,6;81,0;1,5;Belo Horizonte
2004-03-20;2,7;0,2;21,0;86,3;2,5;Belo Horizonte
2004-03-21;1,5;5,0;21,6;81,8;0,7;Belo Horizonte
2004-03-22;3,1;0,0;20,6;76,8;1,4;Belo Horizonte
2004-03-23;2,7;33,9;20,2;81,0;0,8;Belo Horizonte
2004-03-24;2,9;3,0;21,1;75,5;0,8;Belo Horizonte
2004-03-25;3,8;0,0;22,0;67,8;2,4;Belo Horizonte
2004-03-26;5,0;0,0;22,6;68,8;1,9;Belo Horizonte
2004-03-27;4,7;0,0;21,4;78,5;1,1;Belo Horizonte
2004-03-28;2,2;0,3;22,3;72,0;1,2;Belo Horizonte
2004-03-29;3,5;0,0;22,7;70,3;1,1;Belo Horizonte
2004-03-30;3,1;0,0;23,5;69,5;1,2;Belo Horizonte
2004-03-31;5,8;0,0;20,5;76,3;1,9;Belo Horizonte
2004-04-01;2,6;38,5;22,6;55,3;1,4;Belo Horizonte
2004-04-02;4,0;0,0;23,3;57,8;1,7;Belo Horizonte
2004-04-03;5,4;1,0;23,8;62,3;1,0;Belo Horizonte
2004-04-04;4,1;0,0;23,2;75,8;2,0;Belo Horizonte
2004-04-05;2,9;60,5;21,1;87,5;1,8;Belo Horizonte
2004-04-06;1,2;5,4;21,3;73,3;1,4;Belo Horizonte
2004-04-07;2,0;28,8;22,3;74,3;0,6;Belo Horizonte
2004-04-08;2,9;0,0;23,5;71,5;1,5;Belo Horizonte
2004-04-09;2,7;2,1;23,3;71,0;1,5;Belo Horizonte
2004-04-10;3,7;0,0;21,5;79,8;0,6;Belo Horizonte
2004-04-11;3,1;11,0;21,1;79,8;1,1;Belo Horizonte
2004-04-12;2,1;20,1;20,2;87,5;0,9;Belo Horizonte
2004-04-13;0,9;1,2;21,1;79,0;0,2;Belo Horizonte
2004-04-14;2,4;0,0;21,2;77,0;1,1;Belo Horizonte
2004-04-15;2,6;0,0;22,3;76,3;1,9;Belo Horizonte
2004-04-16;3,3;0,0;22,2;77,0;0,7;Belo Horizonte
2004-04-17;2,4;0,8;23,5;67,3;1,3;Belo Horizonte
2004-04-18;4,9;0,0;23,7;61,8;1,4;Belo Horizonte
2004-04-19;4,3;0,0;22,9;59,8;1,1;Belo Horizonte
2004-04-20;3,9;0,0;23,5;58,5;1,0;Belo Horizonte
2004-04-21;4,8;0,0;23,0;59,3;2,4;Belo Horizonte
2004-04-22;5,6;0,0;22,3;59,3;2,7;Belo Horizonte
2004-04-23;5,0;2,6;22,5;73,5;0,5;Belo Horizonte
2004-04-24;3,0;0,0;23,2;66,0;1,3;Belo Horizonte
2004-04-25;3,5;0,0;23,7;66,5;1,0;Belo Horizonte
2004-04-26;3,7;10,7;19,2;81,3;1,9;Belo Horizonte
2004-04-27;2,1;2,2;19,7;73,5;1,6;Belo Horizonte
2004-04-28;2,6;0,0;19,4;71,5;2,0;Belo Horizonte
2004-04-29;3,8;0,0;18,9;58,5;2,2;Belo Horizonte
2004-04-30;4,5;0,0;18,6;60,8;0,8;Belo Horizonte
2004-05-01;3,4;0,0;19,6;54,3;1,2;Belo Horizonte
2004-05-02;4,0;0,0;22,0;59,0;0,6;Belo Horizonte
2004-05-03;4,1;0,0;22,5;62,5;1,9;Belo Horizonte
2004-05-04;4,5;0,0;22,8;61,8;1,6;Belo Horizonte
2004-05-05;4,6;0,0;22,1;67,5;1,7;Belo Horizonte
2004-05-06;3,8;0,0;22,3;63,5;1,9;Belo Horizonte
2004-05-07;3,6;0,0;22,7;62,3;0,8;Belo Horizonte
2004-05-08;3,8;0,0;21,8;68,8;1,1;Belo Horizonte
2004-05-09;3,2;0,0;21,2;67,0;0,8;Belo Horizonte
2004-05-10;2,8;0,0;20,6;66,0;1,0;Belo Horizonte
2004-05-11;3,5;0,0;21,2;67,0;0,9;Belo Horizonte
2004-05-12;3,8;0,0;22,2;63,0;1,0;Belo Horizonte
2004-05-13;3,5;0,0;21,7;71,0;1,3;Belo Horizonte
2004-05-14;2,9;0,0;23,2;56,0;0,6;Belo Horizonte
2004-05-15;5,5;0,0;23,3;66,8;1,6;Belo Horizonte
2004-05-16;2,7;0,0;21,4;68,8;1,1;Belo Horizonte
2004-05-17;3,5;0,0;21,1;75,8;1,8;Belo Horizonte
2004-05-18;2,1;3,8;20,7;79,8;0,7;Belo Horizonte
2004-05-19;2,5;4,2;21,2;70,5;1,0;Belo Horizonte
2004-05-20;3,4;0,0;21,8;68,0;1,8;Belo Horizonte
2004-05-21;3,2;0,0;19,3;73,3;0,9;Belo Horizonte
2004-05-22;3,4;0,0;19,4;69,5;2,6;Belo Horizonte
2004-05-23;3,9;0,0;18,7;67,3;2,4;Belo Horizonte
2004-05-24;3,1;0,0;19,8;68,3;1,3;Belo Horizonte
2004-05-25;3,2;0,0;21,3;64,3;1,3;Belo Horizonte
2004-05-26;3,3;0,6;19,7;72,8;1,5;Belo Horizonte
2004-05-27;3,4;0,0;17,6;40,3;1,2;Belo Horizonte
2004-05-28;5,4;0,0;17,0;70,0;1,9;Belo Horizonte
2004-05-29;2,8;1,6;17,0;86,3;0,7;Belo Horizonte
2004-05-30;1,4;10,3;19,2;73,3;1,2;Belo Horizonte
2004-05-31;2,0;0,0;20,5;71,3;0,6;Belo Horizonte
2004-06-01;2,8;0,0;20,9;63,5;1,9;Belo Horizonte
2004-06-02;3,0;0,0;20,6;67,5;0,8;Belo Horizonte
2004-06-03;2,8;1,3;18,4;80,0;1,1;Belo Horizonte
2004-06-04;1,2;1,4;16,8;78,5;0,9;Belo Horizonte
2004-06-05;1,8;5,6;16,6;66,3;1,1;Belo Horizonte
2004-06-06;2,3;0,0;17,9;56,3;1,0;Belo Horizonte
2004-06-07;3,3;0,0;17,7;57,8;1,5;Belo Horizonte
2004-06-08;3,6;0,0;18,1;62,8;1,6;Belo Horizonte
2004-06-09;3,1;0,0;19,5;66,0;1,4;Belo Horizonte
2004-06-10;3,2;0,0;19,8;68,0;1,9;Belo Horizonte
2004-06-11;2,9;0,0;18,6;64,8;1,3;Belo Horizonte
2004-06-12;2,5;0,0;20,0;57,5;0,8;Belo Horizonte
2004-06-13;3,7;0,0;18,5;74,0;1,5;Belo Horizonte
2004-06-14;2,8;0,0;17,2;71,8;2,3;Belo Horizonte
2004-06-15;3,1;0,0;18,1;73,8;1,4;Belo Horizonte
2004-06-16;2,6;9,4;19,2;69,0;1,9;Belo Horizonte
2004-06-17;3,2;0,0;19,6;64,0;1,3;Belo Horizonte
2004-06-18;3,1;0,0;19,7;60,8;1,5;Belo Horizonte
2004-06-19;3,6;0,0;19,0;56,8;2,4;Belo Horizonte
2004-06-20;4,2;0,0;18,5;60,3;2,0;Belo Horizonte
2004-06-21;4,1;0,0;18,3;60,3;1,9;Belo Horizonte
2004-06-22;3,2;0,0;20,0;54,3;0,9;Belo Horizonte
2004-06-23;3,7;0,0;18,8;67,3;1,6;Belo Horizonte
2004-06-24;4,0;0,0;18,6;68,0;2,2;Belo Horizonte
2004-06-25;3,5;0,0;18,7;62,5;2,0;Belo Horizonte
2004-06-26;4,0;0,0;18,9;64,8;2,4;Belo Horizonte
2004-06-27;3,6;0,0;19,2;67,3;1,7;Belo Horizonte
2004-06-28;4,4;0,0;19,5;62,3;1,7;Belo Horizonte
2004-06-29;3,1;0,0;18,4;72,5;1,1;Belo Horizonte
2004-06-30;3,4;0,0;19,3;65,0;1,6;Belo Horizonte
2004-07-01;4,6;1,2;18,8;63,5;1,6;Belo Horizonte
2004-07-02;3,5;0,0;20,2;61,3;1,2;Belo Horizonte
2004-07-03;3,7;0,0;20,8;58,8;1,5;Belo Horizonte
2004-07-04;3,9;0,0;20,7;53,5;1,4;Belo Horizonte
2004-07-05;4,0;0,0;20,3;54,8;0,9;Belo Horizonte
2004-07-06;4,3;0,0;20,2;61,0;1,3;Belo Horizonte
2004-07-07;4,6;0,0;19,6;62,8;1,7;Belo Horizonte
2004-07-08;3,6;0,0;20,1;61,5;1,2;Belo Horizonte
2004-07-09;3,5;0,0;19,5;69,8;0,7;Belo Horizonte
2004-07-10;2,5;0,0;20,0;74,8;1,3;Belo Horizonte
2004-07-11;2,3;19,8;18,4;75,8;1,1;Belo Horizonte
2004-07-12;2,6;0,0;17,0;74,5;2,0;Belo Horizonte
2004-07-13;3,4;0,0;18,3;69,8;2,6;Belo Horizonte
2004-07-14;3,7;0,0;19,7;64,8;1,9;Belo Horizonte
2004-07-15;4,3;0,0;19,5;62,8;2,4;Belo Horizonte
2004-07-16;4,2;0,0;19,5;60,0;1,2;Belo Horizonte
2004-07-17;3,7;0,0;19,7;61,3;2,4;Belo Horizonte
2004-07-18;4,2;0,0;18,0;71,5;1,5;Belo Horizonte
2004-07-19;3,2;0,0;16,8;92,3;2,0;Belo Horizonte
2004-07-20;2,4;14,8;15,2;81,3;2,0;Belo Horizonte
2004-07-21;2,0;4,2;14,6;65,3;1,8;Belo Horizonte
2004-07-22;3,8;0,0;14,0;53,3;2,5;Belo Horizonte
2004-07-23;4,0;0,0;14,1;53,3;1,3;Belo Horizonte
2004-07-24;4,2;0,0;14,5;52,8;1,7;Belo Horizonte
2004-07-25;4,5;0,0;14,6;54,0;1,6;Belo Horizonte
2004-07-26;4,6;0,0;14,6;53,3;1,1;Belo Horizonte
2004-07-27;3,7;0,0;16,1;53,3;3,7;Belo Horizonte
2004-07-28;5,0;0,0;15,6;55,3;1,7;Belo Horizonte
2004-07-29;5,0;0,0;14,9;59,5;1,9;Belo Horizonte
2004-07-30;4,0;0,0;16,0;58,0;1,4;Belo Horizonte
2004-07-31;3,6;0,0;17,9;51,5;1,1;Belo Horizonte
2004-08-01;3,7;0,0;19,4;55,8;1,4;Belo Horizonte
2004-08-02;4,2;0,0;20,2;56,0;0,4;Belo Horizonte
2004-08-03;4,6;0,0;20,2;54,5;1,8;Belo Horizonte
2004-08-04;6,0;0,0;18,1;59,5;1,4;Belo Horizonte
2004-08-05;4,6;0,0;18,1;54,0;2,8;Belo Horizonte
2004-08-06;5,0;0,0;18,5;53,5;1,6;Belo Horizonte
2004-08-07;4,7;0,0;19,8;47,5;1,3;Belo Horizonte
2004-08-08;5,2;0,0;20,6;48,3;0,9;Belo Horizonte
2004-08-09;5,3;0,0;17,1;62,0;1,1;Belo Horizonte
2004-08-10;4,4;0,0;16,1;55,5;1,9;Belo Horizonte
2004-08-11;4,1;0,0;17,7;48,8;0,8;Belo Horizonte
2004-08-12;4,6;0,0;16,9;52,0;1,9;Belo Horizonte
2004-08-13;5,2;0,0;15,0;48,3;2,5;Belo Horizonte
2004-08-14;5,1;0,0;15,9;56,5;2,0;Belo Horizonte
2004-08-15;4,9;0,0;16,9;59,0;2,0;Belo Horizonte
2004-08-16;4,2;0,0;18,7;56,3;1,2;Belo Horizonte
2004-08-17;4,7;0,0;19,0;56,5;1,5;Belo Horizonte
2004-08-18;4,3;0,0;19,7;51,0;1,8;Belo Horizonte
2004-08-19;5,3;0,0;20,6;48,3;1,5;Belo Horizonte
2004-08-20;6,5;0,0;19,9;57,3;2,3;Belo Horizonte
2004-08-21;5,4;0,0;21,3;53,0;1,3;Belo Horizonte
2004-08-22;6,7;0,0;21,9;48,3;1,8;Belo Horizonte
2004-08-23;5,5;0,0;22,8;45,0;1,1;Belo Horizonte
2004-08-24;6,1;0,0;24,5;45,3;1,1;Belo Horizonte
2004-08-25;7,0;0,0;23,4;56,5;1,1;Belo Horizonte
2004-08-26;5,0;0,0;24,1;53,0;1,9;Belo Horizonte
2004-08-27;6,8;0,0;23,5;49,5;2,1;Belo Horizonte
2004-08-28;6,5;0,0;24,3;43,5;1,3;Belo Horizonte
2004-08-29;6,9;0,0;23,9;43,8;1,5;Belo Horizonte
2004-08-30;6,9;0,0;23,7;50,0;1,5;Belo Horizonte
2004-08-31;6,2;0,0;23,1;47,3;1,8;Belo Horizonte
2004-09-01;7,1;0,0;21,5;47,5;1,9;Belo Horizonte
2004-09-02;7,7;0,0;22,0;35,8;1,8;Belo Horizonte
2004-09-03;6,8;0,0;24,2;35,8;1,2;Belo Horizonte
2004-09-04;7,3;0,0;23,1;49,3;1,9;Belo Horizonte
2004-09-05;6,6;0,0;21,9;58,0;2,2;Belo Horizonte
2004-09-06;5,7;0,0;22,3;56,5;1,9;Belo Horizonte
2004-09-07;6,7;0,0;21,5;48,0;2,7;Belo Horizonte
2004-09-08;7,1;0,0;20,5;47,3;1,5;Belo Horizonte
2004-09-09;7,2;0,0;20,7;46,8;2,5;Belo Horizonte
2004-09-10;6,3;0,0;22,2;45,3;2,6;Belo Horizonte
2004-09-11;7,2;0,0;23,0;39,5;2,0;Belo Horizonte
2004-09-12;8,8;0,0;21,6;48,3;3,0;Belo Horizonte
2004-09-13;7,9;0,0;20,2;48,3;2,6;Belo Horizonte
2004-09-14;8,0;0,0;21,2;50,5;2,4;Belo Horizonte
2004-09-15;6,5;0,0;23,1;50,5;1,4;Belo Horizonte
2004-09-16;5,8;0,0;25,0;42,5;1,2;Belo Horizonte
2004-09-17;7,2;0,0;22,8;59,8;2,6;Belo Horizonte
2004-09-18;6,2;0,0;21,9;56,8;2,5;Belo Horizonte
2004-09-19;6,0;0,0;21,1;56,0;3,1;Belo Horizonte
2004-09-20;6,3;0,0;21,8;49,8;1,9;Belo Horizonte
2004-09-21;7,2;0,0;21,5;54,3;3,2;Belo Horizonte
2004-09-22;6,3;0,0;22,8;50,8;1,7;Belo Horizonte
2004-09-23;6,6;0,0;24,7;44,8;2,1;Belo Horizonte
2004-09-24;8,1;0,0;25,4;39,0;1,4;Belo Horizonte
2004-09-25;7,2;0,0;25,7;37,5;2,4;Belo Horizonte
2004-09-26;10,9;0,0;24,1;41,5;2,8;Belo Horizonte
2004-09-27;8,1;0,0;25,5;34,3;1,7;Belo Horizonte
2004-09-28;8,0;0,0;26,0;31,3;2,1;Belo Horizonte
2004-09-29;10,0;0,0;26,5;32,0;1,4;Belo Horizonte
2004-09-30;10,0;0,0;23,0;56,3;3,8;Belo Horizonte
2004-10-01;7,2;0,0;21,8;56,3;3,3;Belo Horizonte
2004-10-02;6,0;0,0;22,2;67,8;2,3;Belo Horizonte
2004-10-03;5,8;4,6;21,3;71,8;2,9;Belo Horizonte
2004-10-04;3,8;25,4;18,1;88,0;1,0;Belo Horizonte
2004-10-05;1,7;3,8;22,8;59,3;1,2;Belo Horizonte
2004-10-06;4,4;0,0;21,5;60,0;1,7;Belo Horizonte
2004-10-07;5,1;0,0;19,2;65,0;1,6;Belo Horizonte
2004-10-08;4,5;0,0;21,0;42,8;1,5;Belo Horizonte
2004-10-09;6,8;0,0;23,8;47,8;2,4;Belo Horizonte
2004-10-10;5,7;0,0;25,5;48,5;0,6;Belo Horizonte
2004-10-11;6,0;0,0;22,2;78,5;1,1;Belo Horizonte
2004-10-12;3,5;5,6;22,1;70,8;2,3;Belo Horizonte
2004-10-13;4,4;1,0;23,1;64,5;1,5;Belo Horizonte
2004-10-14;5,1;0,2;25,0;56,5;1,5;Belo Horizonte
2004-10-15;6,2;0,0;24,2;59,5;3,5;Belo Horizonte
2004-10-16;6,0;0,0;23,8;48,5;1,9;Belo Horizonte
2004-10-17;8,4;0,0;24,4;55,5;1,7;Belo Horizonte
2004-10-18;7,0;0,0;25,7;44,0;2,9;Belo Horizonte
2004-10-19;9,8;0,0;25,7;43,0;1,0;Belo Horizonte
2004-10-20;6,6;0,0;22,5;61,5;2,8;Belo Horizonte
2004-10-21;5,9;0,0;20,1;72,8;3,6;Belo Horizonte
2004-10-22;4,7;0,0;20,7;59,3;3,1;Belo Horizonte
2004-10-23;5,7;0,0;21,6;51,0;3,1;Belo Horizonte
2004-10-24;7,0;0,0;24,1;51,0;1,8;Belo Horizonte
2004-10-25;6,4;0,0;23,6;66,0;1,2;Belo Horizonte
2004-10-26;4,4;3,2;23,6;68,8;2,3;Belo Horizonte
2004-10-27;3,4;0,5;25,2;55,3;0,9;Belo Horizonte
2004-10-28;5,3;0,0;21,8;64,8;3,5;Belo Horizonte
2004-10-29;5,0;0,0;21,0;64,8;2,1;Belo Horizonte
2004-10-30;4,8;0,0;23,7;52,0;2,4;Belo Horizonte
2004-10-31;6,5;0,0;26,4;45,0;1,8;Belo Horizonte
2004-11-01;7,9;0,0;23,5;69,8;0,8;Belo Horizonte
2004-11-02;5,7;30,7;23,6;55,5;2,0;Belo Horizonte
2004-11-03;7,8;0,0;23,7;48,8;1,1;Belo Horizonte
2004-11-04;8,4;0,0;25,0;53,0;2,3;Belo Horizonte
2004-11-05;7,8;0,0;26,4;49,8;1,4;Belo Horizonte
2004-11-06;8,0;0,0;25,1;58,5;1,6;Belo Horizonte
2004-11-07;4,3;13,4;22,9;66,8;2,9;Belo Horizonte
2004-11-08;4,3;0,0;20,6;69,3;1,5;Belo Horizonte
2004-11-09;5,2;0,0;22,7;54,8;3,4;Belo Horizonte
2004-11-10;6,5;0,0;24,4;52,3;0,9;Belo Horizonte
2004-11-11;7,1;0,0;26,5;41,3;2,1;Belo Horizonte
2004-11-12;8,7;0,0;23,8;69,8;2,9;Belo Horizonte
2004-11-13;5,5;4,7;25,5;44,8;2,0;Belo Horizonte
2004-11-14;8,0;0,0;22,6;63,5;4,8;Belo Horizonte
2004-11-15;5,4;0,0;21,6;67,5;1,5;Belo Horizonte
2004-11-16;4,4;0,2;21,8;72,8;1,4;Belo Horizonte
2004-11-17;2,7;1,6;23,1;79,3;0,6;Belo Horizonte
2004-11-18;1,7;23,3;22,7;83,0;1,0;Belo Horizonte
2004-11-19;2,5;4,4;22,2;87,5;1,4;Belo Horizonte
2004-11-20;1,9;7,1;23,0;65,3;1,7;Belo Horizonte
2004-11-21;4,0;0,0;21,0;71,8;2,7;Belo Horizonte
2004-11-22;4,4;2,3;21,4;63,5;1,9;Belo Horizonte
2004-11-23;4,6;9,8;22,1;52,8;2,5;Belo Horizonte
2004-11-24;6,4;0,0;21,9;60,0;2,1;Belo Horizonte
2004-11-25;6,2;0,0;24,1;51,0;2,6;Belo Horizonte
2004-11-26;7,3;0,0;24,8;50,0;1,5;Belo Horizonte
2004-11-27;6,5;0,0;25,2;50,5;1,3;Belo Horizonte
2004-11-28;6,8;0,0;23,9;69,8;3,7;Belo Horizonte
2004-11-29;2,4;33,5;21,3;86,0;1,7;Belo Horizonte
2004-11-30;1,4;26,2;20,7;88,0;0,7;Belo Horizonte
2004-12-01;1,8;7,0;21,2;72,8;1,5;Belo Horizonte
2004-12-02;3,1;0,0;19,6;76,0;3,1;Belo Horizonte
2004-12-03;3,4;0,0;20,3;75,8;3,1;Belo Horizonte
2004-12-04;3,9;0,0;24,2;61,5;1,2;Belo Horizonte
2004-12-05;4,9;0,0;24,1;69,8;1,1;Belo Horizonte
2004-12-06;5,4;3,7;23,4;70,0;1,3;Belo Horizonte
2004-12-07;2,6;41,0;23,7;68,5;1,2;Belo Horizonte
2004-12-08;3,3;18,6;23,6;65,8;1,8;Belo Horizonte
2004-12-09;3,3;2,6;23,4;73,8;0,8;Belo Horizonte
2004-12-10;2,5;25,2;23,4;75,3;2,1;Belo Horizonte
2004-12-11;2,1;22,8;20,9;86,3;2,2;Belo Horizonte
2004-12-12;1,5;8,3;19,8;91,0;1,7;Belo Horizonte
2004-12-13;0,5;21,6;23,0;66,5;1,1;Belo Horizonte
2004-12-14;3,6;0,0;23,4;67,8;2,0;Belo Horizonte
2004-12-15;3,9;47,0;23,1;67,8;0,8;Belo Horizonte
2004-12-16;4,0;0,0;23,9;62,5;1,7;Belo Horizonte
2004-12-17;4,9;0,0;24,6;64,8;1,7;Belo Horizonte
2004-12-18;4,7;0,0;23,9;69,0;1,5;Belo Horizonte
2004-12-19;2,8;11,5;21,9;87,0;1,1;Belo Horizonte
2004-12-20;1,5;1,4;22,5;88,0;0,5;Belo Horizonte
2004-12-21;1,5;58,2;21,4;91,8;1,3;Belo Horizonte
2004-12-22;1,7;78,0;20,1;83,0;0,9;Belo Horizonte
2004-12-23;2,2;23,6;20,3;88,8;1,2;Belo Horizonte
2004-12-24;1,1;14,9;20,4;90,5;0,9;Belo Horizonte
2004-12-25;0,9;39,5;23,0;70,0;1,0;Belo Horizonte
2004-12-26;3,9;0,0;26,3;58,3;1,3;Belo Horizonte
2004-12-27;9,5;4,7;24,8;61,3;0,9;Belo Horizonte
